720,-601.425944653545,460,2257,56
721,-373.3765873015874,463,2251,54
722,-335.12229603303774,494,2259,52
723,-581.1897262867851,194,2253,32
724,-435.6358309990663,273,2250,37
725,-263.3686359392242,309,2272,38
726,-603.5278173439464,349,2275,39
727,-434.1911172161172,320,2265,41
728,-514.5843116202385,392,2251,53
729,-450.77526101349633,323,2251,53
730,-485.76483769498486,405,2256,51
731,-609.8456349206349,335,2260,53
732,-426.0905618890915,355,2256,47
733,-311.1642851776726,465,2255,40
734,-342.41217532467533,429,2260,51
735,-439.0963203463203,251,2251,43
736,-393.54775012569115,280,2262,35
737,-841.5336507936508,425,2255,59
738,-549.8802863802863,381,2252,47
739,-424.88161887132463,333,2253,43
740,-443.18396809302385,425,2250,49
741,-554.9954045954048,222,2254,46
742,-377.4806985412248,299,2292,41
743,-467.47994227994235,467,2263,61
744,-658.9349467390847,475,2284,57
745,-552.884831508361,396,2253,44
746,-490.52998659047046,305,2283,33
747,-727.2077533577534,180,2251,32
748,-412.8210622710623,248,2252,39
749,-506.84258923824723,485,2256,50
750,-432.9052414905356,327,2250,44
751,-381.1798872180451,349,2295,45
752,-390.98022019460205,338,2254,43
753,-624.1134809634809,323,2250,54
754,-380.9559920938073,354,2279,40
755,-275.84766385048647,291,2250,43
756,-423.8848253054136,229,2256,39
757,-468.8189393939394,206,2295,39
758,-323.392025677133,350,2252,45
759,-550.0139515455304,227,2250,46
760,-473.39083694083695,179,2294,41
761,-484.9704795204795,179,2268,29
762,-581.3415822481614,338,2255,48
763,-371.11662115662114,299,2289,41
764,-537.0562950937951,208,2252,37
765,-498.26548821548823,367,2250,63
766,-471.75039682539693,159,2256,29
767,-491.0660169242986,374,2278,48
768,-279.92099594778625,539,2253,47
769,-467.5214035964036,237,2257,53
770,-431.714205969469,288,2254,48
771,-316.4504005798123,347,2260,42
772,-517.480774050511,476,2296,54
773,-356.7825791855204,283,2252,33
774,-384.4823644097838,303,2253,39
775,-515.1785708409238,480,2259,59
776,-510.80215785676324,352,2291,49
777,-426.78869047619054,540,2251,63
778,-354.9992147034252,388,2250,40
779,-380.45523088023083,284,2251,37
780,-374.00105949262297,250,2262,35
